Customer_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster,Cluster_Label,prob_alive,predicted_purchases_12m,avg_order_value,clv_12m,clv_tier
17495,8,2,497.56,5,3,3,533,Loyal Customers,1,🟢 Promising Mid-Tier,0.9986,1.28,248.78,2202.27,Silver
17496,359,1,271.05,1,2,2,122,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,271.05,111.03,Bronze
17498,76,1,272.22,2,2,2,222,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,272.22,111.51,Bronze
17499,290,1,622.88,1,2,3,123,Need Attention,0,❄️  Inactive / Lost,1.0,0.41,622.88,255.15,Bronze
17500,17,3,1138.0,4,4,4,444,Champions,3,🟢 Promising Mid-Tier,0.9996,2.16,379.33,5460.32,Gold
17501,221,2,288.6,1,3,2,132,Need Attention,0,❄️  Inactive / Lost,0.996,1.28,144.3,1317.09,Silver
17502,9,4,689.1,5,4,3,543,Loyal Customers,1,🟢 Promising Mid-Tier,0.9997,3.04,172.28,3508.34,Gold
17503,3,2,558.96,5,3,3,533,Loyal Customers,1,🟢 Promising Mid-Tier,0.9987,1.28,279.48,2461.4,Silver
17504,206,9,2997.03,1,5,5,155,At Risk,3,🟢 Promising Mid-Tier,0.9759,7.24,333.0,15847.88,Platinum
17505,162,2,1145.84,2,3,4,234,At Risk,3,🟢 Promising Mid-Tier,0.9973,1.28,572.92,4930.89,Gold
17506,76,1,302.2,2,2,2,222,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,302.2,123.79,Bronze
17507,262,2,605.58,1,3,3,133,At Risk,0,❄️  Inactive / Lost,0.9944,1.28,302.79,2646.64,Silver
17508,281,1,387.31,1,2,2,122,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,387.31,158.65,Bronze
17509,58,8,6115.14,3,5,5,355,Loyal Customers,3,🟢 Promising Mid-Tier,0.9997,6.54,764.39,32794.45,Platinum
17510,25,1,308.48,4,2,2,422,New Customers,1,🟢 Promising Mid-Tier,1.0,0.41,308.48,126.36,Bronze
17511,3,31,91062.38,5,5,5,555,Champions,2,🏆 High Value Active,1.0,26.69,2937.5,512940.01,Platinum
17512,29,10,2924.99,4,5,5,455,Champions,2,🏆 High Value Active,0.9999,8.29,292.5,15946.96,Platinum
17513,72,1,513.2,3,2,3,323,Potential Loyalists,0,❄️  Inactive / Lost,1.0,0.41,513.2,210.22,Bronze
17514,128,1,208.65,2,2,1,221,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,208.65,85.47,Bronze
17515,31,4,639.02,4,4,3,443,Loyal Customers,3,🟢 Promising Mid-Tier,0.9997,3.04,159.76,3259.07,Gold
17516,15,5,768.08,4,4,3,443,Loyal Customers,3,🟢 Promising Mid-Tier,0.9998,3.91,153.62,4014.36,Gold
17517,309,1,153.94,1,2,1,121,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,153.94,63.06,Bronze
17519,17,6,1844.02,4,5,4,454,Champions,3,🟢 Promising Mid-Tier,0.9998,4.79,307.34,9712.38,Gold
17520,54,1,546.81,3,2,3,323,Potential Loyalists,0,❄️  Inactive / Lost,1.0,0.41,546.81,223.99,Bronze
17521,30,3,723.21,4,4,3,443,Loyal Customers,3,🟢 Promising Mid-Tier,0.9995,2.16,241.07,3501.42,Gold
17522,2,5,1066.15,5,4,4,544,Champions,2,🏆 High Value Active,0.9998,3.91,213.23,5542.06,Gold
17523,11,4,652.74,5,4,3,543,Loyal Customers,1,🟢 Promising Mid-Tier,0.9997,3.04,163.18,3327.48,Gold
17524,361,1,145.0,1,2,1,121,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,145.0,59.4,Bronze
17525,360,1,422.7,1,2,2,122,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,422.7,173.15,Bronze
17526,5,4,1195.9,5,4,4,544,Champions,1,🟢 Promising Mid-Tier,0.9998,3.04,298.98,6029.15,Gold
17527,54,4,939.37,3,4,4,344,Loyal Customers,3,🟢 Promising Mid-Tier,0.9996,3.04,234.84,4752.55,Gold
17528,1,8,3628.5,5,5,5,555,Champions,2,🏆 High Value Active,0.9999,6.54,453.56,19492.86,Platinum
17530,1,10,2380.41,5,5,5,555,Champions,2,🏆 High Value Active,0.9999,8.29,238.04,12992.45,Platinum
17531,190,1,296.7,1,2,2,122,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,296.7,121.54,Bronze
17534,54,1,223.36,3,2,1,321,Potential Loyalists,0,❄️  Inactive / Lost,1.0,0.41,223.36,91.49,Bronze
17535,280,1,164.4,1,2,1,121,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,164.4,67.34,Bronze
17536,177,1,76.5,2,2,1,221,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,76.5,31.34,Bronze
17537,30,2,897.62,4,3,3,433,Loyal Customers,1,🟢 Promising Mid-Tier,0.9985,1.28,448.81,3889.83,Gold
17538,26,1,98.42,4,2,1,421,New Customers,1,🟢 Promising Mid-Tier,1.0,0.41,98.42,40.32,Bronze
17540,25,2,578.9,4,3,3,433,Loyal Customers,1,🟢 Promising Mid-Tier,0.9986,1.28,289.45,2545.25,Silver
17542,270,1,170.75,1,2,1,121,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,170.75,69.94,Bronze
17545,43,3,645.96,3,4,3,343,Loyal Customers,3,🟢 Promising Mid-Tier,0.9995,2.16,215.32,3136.51,Gold
17548,234,1,103.3,1,2,1,121,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,103.3,42.31,Bronze
17549,24,2,148.86,4,3,1,431,Need Attention,1,🟢 Promising Mid-Tier,0.9986,1.28,74.43,730.9,Silver
17550,197,3,267.16,1,4,2,142,Need Attention,0,❄️  Inactive / Lost,0.9981,2.16,89.05,1345.94,Silver
17551,359,1,306.84,1,2,2,122,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,306.84,125.69,Bronze
17552,60,4,930.41,3,4,4,344,Loyal Customers,3,🟢 Promising Mid-Tier,0.9996,3.04,232.6,4707.89,Gold
17553,130,1,1487.6,2,2,4,224,Can't Lose Them,0,❄️  Inactive / Lost,1.0,0.41,1487.6,609.36,Silver
17554,1,5,1952.45,5,4,4,544,Champions,2,🏆 High Value Active,0.9998,3.91,390.49,10084.32,Platinum
17555,20,2,483.26,4,3,2,432,Need Attention,1,🟢 Promising Mid-Tier,0.9986,1.28,241.63,2141.8,Silver
17556,206,1,157.9,1,2,1,121,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,157.9,64.68,Bronze
17557,14,3,541.46,4,4,3,443,Loyal Customers,1,🟢 Promising Mid-Tier,0.9996,2.16,180.49,2643.3,Silver
17560,95,4,854.95,2,4,3,243,At Risk,3,🟢 Promising Mid-Tier,0.9994,3.04,213.74,4331.86,Gold
17561,19,1,167.62,4,2,1,421,New Customers,1,🟢 Promising Mid-Tier,1.0,0.41,167.62,68.66,Bronze
17562,14,7,1122.38,4,5,4,454,Champions,3,🟢 Promising Mid-Tier,0.9999,5.66,160.34,6021.15,Gold
17564,24,3,454.01,4,4,2,442,Need Attention,1,🟢 Promising Mid-Tier,0.9995,2.16,151.34,2230.27,Silver
17566,8,2,901.21,5,3,3,533,Loyal Customers,1,🟢 Promising Mid-Tier,0.9986,1.28,450.6,3905.43,Gold
17567,7,8,4331.48,5,5,5,555,Champions,2,🏆 High Value Active,0.9999,6.54,541.43,23254.7,Platinum
17569,332,1,344.14,1,2,2,122,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,344.14,140.97,Bronze
17571,50,4,1497.26,3,4,4,344,Loyal Customers,3,🟢 Promising Mid-Tier,0.9996,3.04,374.32,7527.19,Gold
17572,71,4,226.75,3,4,1,341,Potential Loyalists,0,❄️  Inactive / Lost,0.9996,3.04,56.69,1208.43,Silver
17573,29,3,380.6,4,4,2,442,Need Attention,1,🟢 Promising Mid-Tier,0.9995,2.16,126.87,1883.58,Silver
17574,243,1,185.65,1,2,1,121,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,185.65,76.05,Bronze
17576,8,19,3622.68,5,5,5,555,Champions,2,🏆 High Value Active,1.0,16.18,190.67,20251.37,Platinum
17578,218,1,143.46,1,2,1,121,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,143.46,58.77,Bronze
17579,5,3,448.9,5,4,2,542,Need Attention,1,🟢 Promising Mid-Tier,0.9996,2.16,149.63,2206.25,Silver
17580,253,3,212.77,1,4,1,141,Need Attention,0,❄️  Inactive / Lost,0.996,2.15,70.92,1087.24,Silver
17581,1,25,11045.04,5,5,5,555,Champions,2,🏆 High Value Active,1.0,21.43,441.8,62019.09,Platinum
17582,236,1,175.27,1,2,1,121,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,175.27,71.8,Bronze
17584,7,2,1242.3,5,3,4,534,Loyal Customers,1,🟢 Promising Mid-Tier,0.9986,1.28,621.15,5344.65,Gold
17585,109,4,1133.07,2,4,4,244,At Risk,3,🟢 Promising Mid-Tier,0.9993,3.04,283.27,5714.2,Gold
17588,100,3,1240.2,2,4,4,244,At Risk,3,🟢 Promising Mid-Tier,0.9992,2.16,413.4,5940.9,Gold
17589,60,4,2402.92,3,4,5,345,Loyal Customers,3,🟢 Promising Mid-Tier,0.9996,3.04,600.73,12030.88,Platinum
17590,2,3,1477.97,5,4,4,544,Champions,1,🟢 Promising Mid-Tier,0.9996,2.16,492.66,7066.02,Gold
17591,73,7,2225.97,2,5,5,255,At Risk,3,🟢 Promising Mid-Tier,0.9996,5.66,318.0,11864.64,Platinum
17593,4,5,3927.34,5,4,5,545,Champions,2,🏆 High Value Active,0.9998,3.91,785.47,20205.45,Platinum
17594,85,2,993.18,2,3,4,234,At Risk,3,🟢 Promising Mid-Tier,0.9982,1.28,496.59,4291.39,Gold
17595,12,2,388.79,5,3,2,532,Need Attention,1,🟢 Promising Mid-Tier,0.9986,1.28,194.4,1743.29,Silver
17596,23,7,2827.93,4,5,5,455,Champions,2,🏆 High Value Active,0.9998,5.66,403.99,15055.99,Platinum
17597,214,1,2044.37,1,2,5,125,Can't Lose Them,0,❄️  Inactive / Lost,1.0,0.41,2044.37,837.43,Silver
17600,18,1,161.67,4,2,1,421,New Customers,1,🟢 Promising Mid-Tier,1.0,0.41,161.67,66.22,Bronze
17601,239,1,116.01,1,2,1,121,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,116.01,47.52,Bronze
17602,2,6,5102.97,5,5,5,555,Champions,2,🏆 High Value Active,0.9999,4.79,850.5,26742.85,Platinum
17603,78,1,394.72,2,2,2,222,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,394.72,161.69,Bronze
17604,217,2,309.36,1,3,2,132,Need Attention,0,❄️  Inactive / Lost,0.9961,1.28,154.68,1404.61,Silver
17608,33,2,193.42,4,3,1,431,Need Attention,1,🟢 Promising Mid-Tier,0.9985,1.28,96.71,918.86,Silver
17609,41,5,1104.72,3,4,4,344,Loyal Customers,3,🟢 Promising Mid-Tier,0.9997,3.91,220.94,5739.19,Gold
17611,7,15,3984.22,5,5,5,555,Champions,2,🏆 High Value Active,0.9999,12.67,265.61,22096.73,Platinum
17612,53,6,2048.45,3,5,5,355,Loyal Customers,3,🟢 Promising Mid-Tier,0.9997,4.79,341.41,10779.46,Platinum
17613,23,14,4559.15,4,5,5,455,Champions,2,🏆 High Value Active,0.9999,11.8,325.65,25208.4,Platinum
17614,57,1,390.07,3,2,2,322,Potential Loyalists,0,❄️  Inactive / Lost,1.0,0.41,390.07,159.78,Bronze
17615,130,3,329.6,2,4,2,242,Need Attention,0,❄️  Inactive / Lost,0.999,2.16,109.87,1641.89,Silver
17616,174,3,571.2,2,4,3,243,At Risk,0,❄️  Inactive / Lost,0.9985,2.16,190.4,2780.74,Silver
17618,6,3,971.58,5,4,4,544,Champions,1,🟢 Promising Mid-Tier,0.9996,2.16,323.86,4674.56,Gold
17619,312,1,218.52,1,2,1,121,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,218.52,89.51,Bronze
17620,60,1,81.44,3,2,1,321,Potential Loyalists,0,❄️  Inactive / Lost,1.0,0.41,81.44,33.36,Bronze
17621,21,3,1379.9,4,4,4,444,Champions,3,🟢 Promising Mid-Tier,0.9995,2.16,459.97,6602.57,Gold
17623,33,1,527.05,4,2,3,423,New Customers,1,🟢 Promising Mid-Tier,1.0,0.41,527.05,215.89,Bronze
17624,15,2,843.48,4,3,3,433,Loyal Customers,1,🟢 Promising Mid-Tier,0.9986,1.28,421.74,3661.71,Gold
17625,18,4,2047.0,4,4,5,445,Champions,3,🟢 Promising Mid-Tier,0.9997,3.04,511.75,10262.17,Platinum
17628,81,1,75.75,2,2,1,221,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,75.75,31.03,Bronze
17629,6,8,1814.12,5,5,4,554,Champions,2,🏆 High Value Active,0.9999,6.54,226.76,9782.93,Gold
17630,170,2,503.6,2,3,3,233,At Risk,0,❄️  Inactive / Lost,0.9971,1.28,251.8,2224.43,Silver
17631,2,3,528.33,5,4,3,543,Loyal Customers,1,🟢 Promising Mid-Tier,0.9996,2.16,176.11,2581.37,Silver
17633,31,4,1324.84,4,4,4,444,Champions,3,🟢 Promising Mid-Tier,0.9997,3.04,331.21,6670.08,Gold
17634,36,9,2361.97,3,5,5,355,Loyal Customers,3,🟢 Promising Mid-Tier,0.9998,7.42,262.44,12812.37,Platinum
17636,19,1,285.56,4,2,2,422,New Customers,1,🟢 Promising Mid-Tier,1.0,0.41,285.56,116.97,Bronze
17637,31,2,547.06,4,3,3,433,Loyal Customers,1,🟢 Promising Mid-Tier,0.9985,1.28,273.53,2410.84,Silver
17639,276,1,108.5,1,2,1,121,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,108.5,44.44,Bronze
17640,87,1,621.66,2,2,3,223,Need Attention,0,❄️  Inactive / Lost,1.0,0.41,621.66,254.65,Bronze
17642,120,2,712.29,2,3,3,233,At Risk,0,❄️  Inactive / Lost,0.9978,1.28,356.14,3105.76,Gold
17643,373,1,101.55,1,2,1,121,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,101.55,41.6,Bronze
17644,1,11,2895.64,5,5,5,555,Champions,2,🏆 High Value Active,0.9999,9.17,263.24,15867.94,Platinum
17646,219,3,1008.39,1,4,4,144,At Risk,3,🟢 Promising Mid-Tier,0.9975,2.16,336.13,4838.25,Gold
17647,65,1,133.06,3,2,1,321,Potential Loyalists,0,❄️  Inactive / Lost,1.0,0.41,133.06,54.51,Bronze
17648,61,4,1797.5,3,4,4,344,Loyal Customers,3,🟢 Promising Mid-Tier,0.9996,3.04,449.38,9020.01,Gold
17649,138,1,868.49,2,2,3,223,Need Attention,0,❄️  Inactive / Lost,1.0,0.41,868.49,355.76,Bronze
17650,21,1,166.08,4,2,1,421,New Customers,1,🟢 Promising Mid-Tier,1.0,0.41,166.08,68.03,Bronze
17651,12,10,3945.0,5,5,5,555,Champions,2,🏆 High Value Active,0.9999,8.29,394.5,21483.35,Platinum
17652,25,12,4867.72,4,5,5,455,Champions,2,🏆 High Value Active,0.9999,10.04,405.64,26734.75,Platinum
17653,37,4,1207.56,3,4,4,344,Loyal Customers,3,🟢 Promising Mid-Tier,0.9997,3.04,301.89,6086.67,Gold
17654,277,1,117.55,1,2,1,121,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,117.55,48.15,Bronze
17655,11,7,2638.94,5,5,5,555,Champions,2,🏆 High Value Active,0.9999,5.66,376.99,14055.21,Platinum
17656,73,5,1674.69,2,4,4,244,At Risk,3,🟢 Promising Mid-Tier,0.9996,3.91,334.94,8658.86,Gold
17658,26,2,595.42,4,3,3,433,Loyal Customers,1,🟢 Promising Mid-Tier,0.9985,1.28,297.71,2614.93,Silver
17659,17,12,2999.46,4,5,5,455,Champions,2,🏆 High Value Active,0.9999,10.04,249.96,16502.13,Platinum
17660,141,1,196.0,2,2,1,221,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,196.0,80.29,Bronze
17663,26,7,1802.91,4,5,4,454,Champions,3,🟢 Promising Mid-Tier,0.9998,5.66,257.56,9625.98,Gold
17664,19,2,604.64,4,3,3,433,Loyal Customers,1,🟢 Promising Mid-Tier,0.9986,1.28,302.32,2653.93,Silver
17666,4,2,728.16,5,3,3,533,Loyal Customers,1,🟢 Promising Mid-Tier,0.9987,1.28,364.08,3175.32,Gold
17667,66,5,2055.51,3,4,5,345,Loyal Customers,3,🟢 Promising Mid-Tier,0.9996,3.91,411.1,10610.47,Platinum
17668,1,2,347.75,5,3,2,532,Need Attention,1,🟢 Promising Mid-Tier,0.9987,1.28,173.88,1570.21,Silver
17669,43,7,3406.72,3,5,5,355,Loyal Customers,3,🟢 Promising Mid-Tier,0.9998,5.66,486.67,18120.97,Platinum
17670,228,1,205.7,1,2,1,121,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,205.7,84.26,Bronze
17671,16,4,1572.71,4,4,4,444,Champions,3,🟢 Promising Mid-Tier,0.9997,3.04,393.18,7903.19,Gold
17672,50,2,3178.17,3,3,5,335,Loyal Customers,3,🟢 Promising Mid-Tier,0.9984,1.28,1589.08,13509.65,Platinum
17673,2,6,1629.12,5,5,4,554,Champions,2,🏆 High Value Active,0.9999,4.79,271.52,8589.67,Gold
17674,74,2,551.04,2,3,3,233,At Risk,0,❄️  Inactive / Lost,0.9982,1.28,275.52,2426.95,Silver
17675,1,31,20374.28,5,5,5,555,Champions,2,🏆 High Value Active,1.0,26.69,657.23,114820.55,Platinum
17676,4,6,1387.68,5,5,4,554,Champions,2,🏆 High Value Active,0.9999,4.79,231.28,7327.96,Gold
17677,2,30,16363.23,5,5,5,555,Champions,2,🏆 High Value Active,1.0,25.81,545.44,92176.65,Platinum
17678,264,1,298.11,1,2,2,122,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,298.11,122.11,Bronze
17679,53,2,1992.11,3,3,4,334,Loyal Customers,3,🟢 Promising Mid-Tier,0.9984,1.28,996.06,8506.2,Gold
17680,24,1,184.4,4,2,1,421,New Customers,1,🟢 Promising Mid-Tier,1.0,0.41,184.4,75.54,Bronze
17682,10,6,2474.33,5,5,5,555,Champions,2,🏆 High Value Active,0.9999,4.79,412.39,13006.26,Platinum
17684,44,1,239.41,3,2,1,321,Potential Loyalists,0,❄️  Inactive / Lost,1.0,0.41,239.41,98.07,Bronze
17685,17,7,3191.53,4,5,5,455,Champions,2,🏆 High Value Active,0.9999,5.66,455.93,16982.36,Platinum
17686,7,7,5739.46,5,5,5,555,Champions,2,🏆 High Value Active,0.9999,5.66,819.92,30480.55,Platinum
17690,30,15,4757.95,4,5,5,455,Champions,2,🏆 High Value Active,0.9999,12.67,317.2,26371.99,Platinum
17691,358,2,290.4,1,3,2,132,Need Attention,0,❄️  Inactive / Lost,0.977,1.26,145.2,1299.33,Silver
17692,127,4,725.58,2,4,3,243,At Risk,3,🟢 Promising Mid-Tier,0.9992,3.04,181.4,3687.67,Gold
17693,137,1,200.47,2,2,1,221,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,200.47,82.12,Bronze
17694,142,1,283.12,2,2,2,222,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,283.12,115.97,Bronze
17695,132,2,765.34,2,3,3,233,At Risk,0,❄️  Inactive / Lost,0.9977,1.28,382.67,3328.96,Gold
17696,38,8,2285.71,3,5,5,355,Loyal Customers,3,🟢 Promising Mid-Tier,0.9998,6.54,285.71,12305.66,Platinum
17697,236,1,338.95,1,2,2,122,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,338.95,138.84,Bronze
17698,261,1,154.95,1,2,1,121,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,154.95,63.47,Bronze
17700,17,4,2534.64,4,4,5,445,Champions,3,🟢 Promising Mid-Tier,0.9997,3.04,633.66,12687.61,Platinum
17701,253,1,417.95,1,2,2,122,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,417.95,171.2,Bronze
17702,30,4,1824.37,4,4,4,444,Champions,3,🟢 Promising Mid-Tier,0.9997,3.04,456.09,9154.57,Gold
17703,35,3,798.74,3,4,3,343,Loyal Customers,3,🟢 Promising Mid-Tier,0.9995,2.16,266.25,3858.02,Gold
17704,169,2,885.19,2,3,3,233,At Risk,0,❄️  Inactive / Lost,0.9972,1.28,442.6,3832.16,Gold
17705,3,9,1823.52,5,5,4,554,Champions,2,🏆 High Value Active,0.9999,7.42,202.61,9909.26,Gold
17706,4,17,10504.49,5,5,5,555,Champions,2,🏆 High Value Active,1.0,14.42,617.91,58389.61,Platinum
17707,185,2,152.4,1,3,1,131,Need Attention,0,❄️  Inactive / Lost,0.9969,1.28,76.2,744.58,Silver
17708,188,2,267.08,1,3,2,132,Need Attention,0,❄️  Inactive / Lost,0.9968,1.28,133.54,1227.53,Silver
17709,170,1,137.45,2,2,1,221,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,137.45,56.3,Bronze
17711,11,2,385.1,5,3,2,532,Need Attention,1,🟢 Promising Mid-Tier,0.9986,1.28,192.55,1727.73,Silver
17712,45,1,522.91,3,2,3,323,Potential Loyalists,1,🟢 Promising Mid-Tier,1.0,0.41,522.91,214.2,Bronze
17714,321,1,153.0,1,2,1,121,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,153.0,62.67,Bronze
17715,201,1,326.4,1,2,2,122,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,326.4,133.7,Bronze
17716,23,11,5655.99,4,5,5,455,Champions,2,🏆 High Value Active,0.9999,9.17,514.18,30923.3,Platinum
17718,232,1,139.35,1,2,1,121,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,139.35,57.08,Bronze
17719,38,15,5396.04,3,5,5,355,Loyal Customers,2,🏆 High Value Active,0.9998,12.67,359.74,29897.75,Platinum
17720,26,4,1195.94,4,4,4,444,Champions,3,🟢 Promising Mid-Tier,0.9997,3.04,298.98,6029.06,Gold
17722,96,4,2424.04,2,4,5,245,At Risk,3,🟢 Promising Mid-Tier,0.9994,3.04,606.01,12133.74,Platinum
17723,127,6,3276.4,2,5,5,255,At Risk,3,🟢 Promising Mid-Tier,0.9991,4.79,546.07,17183.93,Platinum
17724,71,3,1033.0,3,4,4,344,Loyal Customers,3,🟢 Promising Mid-Tier,0.9994,2.16,344.33,4963.53,Gold
17725,16,11,3439.08,4,5,5,455,Champions,2,🏆 High Value Active,0.9999,9.17,312.64,18831.68,Platinum
17727,15,1,1060.25,4,2,4,424,New Customers,1,🟢 Promising Mid-Tier,1.0,0.41,1060.25,434.31,Bronze
17728,4,3,2876.01,5,4,5,545,Champions,2,🏆 High Value Active,0.9996,2.16,958.67,13668.17,Platinum
17730,3,13,5298.48,5,5,5,555,Champions,2,🏆 High Value Active,0.9999,10.92,407.58,29198.12,Platinum
17731,79,4,1240.11,2,4,4,244,At Risk,3,🟢 Promising Mid-Tier,0.9995,3.04,310.03,6247.54,Gold
17732,373,1,303.97,1,2,2,122,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,303.97,124.51,Bronze
17733,39,2,692.19,3,3,3,333,Loyal Customers,1,🟢 Promising Mid-Tier,0.9985,1.28,346.1,3022.98,Gold
17734,54,3,700.63,3,4,3,343,Loyal Customers,3,🟢 Promising Mid-Tier,0.9994,2.16,233.54,3394.52,Gold
17735,2,19,13110.02,5,5,5,555,Champions,2,🏆 High Value Active,1.0,16.18,690.0,73100.27,Platinum
17736,9,3,377.44,5,4,2,542,Need Attention,1,🟢 Promising Mid-Tier,0.9996,2.16,125.81,1868.77,Silver
17737,9,2,168.24,5,3,1,531,Need Attention,1,🟢 Promising Mid-Tier,0.9986,1.28,84.12,812.73,Silver
17738,19,4,1879.05,4,4,4,444,Champions,3,🟢 Promising Mid-Tier,0.9997,3.04,469.76,9426.8,Gold
17739,12,7,2791.35,5,5,5,555,Champions,2,🏆 High Value Active,0.9999,5.66,398.76,14862.58,Platinum
17742,113,2,355.11,2,3,2,232,Need Attention,0,❄️  Inactive / Lost,0.9979,1.28,177.56,1600.02,Silver
17744,4,6,2322.4,5,5,5,555,Champions,2,🏆 High Value Active,0.9999,4.79,387.07,12212.48,Platinum
17746,240,1,110.25,1,2,1,121,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,110.25,45.16,Bronze
17747,113,1,71.4,2,2,1,221,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,71.4,29.25,Bronze
17749,178,2,674.52,2,3,3,233,At Risk,0,❄️  Inactive / Lost,0.997,1.28,337.26,2944.11,Silver
17750,5,9,1781.28,5,5,4,554,Champions,2,🏆 High Value Active,0.9999,7.42,197.92,9681.41,Gold
17752,359,1,80.64,1,2,1,121,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,80.64,33.03,Bronze
17754,1,5,1772.26,5,4,4,544,Champions,2,🏆 High Value Active,0.9998,3.91,354.45,9160.85,Gold
17757,1,30,5601.34,5,5,5,555,Champions,2,🏆 High Value Active,1.0,25.81,186.71,31599.96,Platinum
17758,19,8,3456.7,4,5,5,455,Champions,2,🏆 High Value Active,0.9999,6.54,432.09,18572.8,Platinum
17759,17,3,833.74,4,4,3,443,Loyal Customers,1,🟢 Promising Mid-Tier,0.9996,2.16,277.91,4023.51,Gold
17760,22,2,287.59,4,3,2,432,Need Attention,1,🟢 Promising Mid-Tier,0.9986,1.28,143.79,1316.23,Silver
17761,33,1,712.78,4,2,3,423,New Customers,1,🟢 Promising Mid-Tier,1.0,0.41,712.78,291.97,Bronze
17763,263,1,15.0,1,2,1,121,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,15.0,6.14,Bronze
17764,51,2,818.82,3,3,3,333,Loyal Customers,3,🟢 Promising Mid-Tier,0.9984,1.28,409.41,3556.93,Gold
17765,159,3,371.88,2,4,2,242,Need Attention,0,❄️  Inactive / Lost,0.9987,2.16,123.96,1840.88,Silver
17767,15,1,271.2,4,2,2,422,New Customers,1,🟢 Promising Mid-Tier,1.0,0.41,271.2,111.09,Bronze
17768,8,3,2273.18,5,4,5,545,Champions,3,🟢 Promising Mid-Tier,0.9996,2.16,757.73,10821.23,Platinum
17769,13,10,3997.98,5,5,5,555,Champions,2,🏆 High Value Active,0.9999,8.29,399.8,21770.83,Platinum
17770,199,5,1143.27,1,4,4,144,At Risk,3,🟢 Promising Mid-Tier,0.997,3.9,228.65,5920.4,Gold
17771,57,2,245.33,3,3,1,331,Potential Loyalists,0,❄️  Inactive / Lost,0.9984,1.28,122.66,1137.69,Silver
17772,11,2,182.77,5,3,1,531,Need Attention,1,🟢 Promising Mid-Tier,0.9986,1.28,91.38,874.03,Silver
17774,97,4,1225.41,2,4,4,244,At Risk,3,🟢 Promising Mid-Tier,0.9994,3.04,306.35,6173.82,Gold
17775,255,1,56.4,1,2,1,121,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,56.4,23.1,Bronze
17777,25,3,665.86,4,4,3,443,Loyal Customers,1,🟢 Promising Mid-Tier,0.9995,2.16,221.95,3230.66,Gold
17779,21,3,658.57,4,4,3,443,Loyal Customers,1,🟢 Promising Mid-Tier,0.9995,2.16,219.52,3196.27,Gold
17781,159,2,188.02,2,3,1,231,Need Attention,0,❄️  Inactive / Lost,0.9973,1.28,94.01,895.02,Silver
17783,72,2,283.47,3,3,2,332,Potential Loyalists,0,❄️  Inactive / Lost,0.9983,1.28,141.74,1298.43,Silver
17785,53,1,131.94,3,2,1,321,Potential Loyalists,0,❄️  Inactive / Lost,1.0,0.41,131.94,54.05,Bronze
17786,85,2,278.74,2,3,2,232,Need Attention,0,❄️  Inactive / Lost,0.9982,1.28,139.37,1278.35,Silver
17787,153,4,1865.19,2,4,4,244,At Risk,3,🟢 Promising Mid-Tier,0.9989,3.03,466.3,9349.72,Gold
